success,status_code,status_message,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,origin_country,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,belongs_to_collection.id,belongs_to_collection.name,belongs_to_collection.poster_path,belongs_to_collection.backdrop_path
,,,True,,,0.0,[],,672471.0,,['JP'],ja,おま●こ、くぱぁ。天使もえ,,0.0,/69Y2lf1cqQk7jBCmtQEZZ6rmTaY.jpg,"[{'id': 13990, 'logo_path': '/rowMCbZgYDu463Z6jFBtI7AsQ1A.png', 'name': 'S1 NO. 1 STYLE', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2015-07-04,0.0,120.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Gaping Pussy. Moe Amatsuka,False,0.0,0.0,,,,
,,,False,,,0.0,[],,596854.0,tt0260125,['TR'],tr,Kırbaç Altında,,0.318,/t7UxGeZhcMsgZpeUgDSnlhyUf94.jpg,[],[],1967-04-02,0.0,97.0,"[{'english_name': 'Turkish', 'iso_639_1': 'tr', 'name': 'Türkçe'}]",Released,,Kırbaç Altında,False,0.0,0.0,,,,
,,,False,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,621035.0,tt10098068,"['US', 'AU']",en,Cuckoo Roller,"Overwhelmed by society, a young man drifts from the bustle of the city streets to an urban bushland, where he encounters a fellow outlier.",0.062,/ko5ltiXF2BRs73BadRrJ58NxCLx.jpg,[],"[{'iso_3166_1': 'AU', 'name': 'Australia'}]",2019-08-11,0.0,16.0,"[{'english_name': 'No Language', 'iso_639_1': 'xx', 'name': 'No Language'}]",Released,A young man wanders through harsh urban sprawl in search of a connection.,Cuckoo Roller,False,0.0,0.0,,,,
,,,False,/1JrKAdwa0UTATRdmOVTMLXKzx1j.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,552471.0,tt1399102,['US'],en,Trailerpark,"Ever wonder what's going on next door? Ever spy on your neighbors, gossip behind their backs? Well, if you live here you do. A story concerning 13 neighbors stuck in an small trailer park. It is all about human connections.",0.188,/jvpmXgKWUWmAh5jXKIcOWTLhX0G.jpg,"[{'id': 109812, 'logo_path': None, 'name': '419 Productions', 'origin_country': ''}]",[],2010-03-19,0.0,110.0,[],Released,,Trailerpark,False,0.0,0.0,,,,
,,,False,/715yJMB58ZpLyZIJch0HrDygNOB.jpg,,0.0,"[{'id': 99, 'name': 'Documentary'}]",,709068.0,tt11905612,['US'],en,Ricky Powell: The Individualist,"Ricky Powell boasts a quintessential New York story, rising to fame as a street photographer in the 80’s and 90’s and touring with the Beastie Boys, capturing some of the wildest moments in popular culture.",1.239,/fNcFG9JQWR0IE7Mq0pF4DPGQEoX.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2020-05-30,0.0,110.0,[],Released,,Ricky Powell: The Individualist,False,4.3,3.0,,,,
,,,False,/e4KsANhMXVbrGiq781EOGYGofXY.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,201474.0,tt0203303,['BR'],pt,Anjo Loiro,"Armando, a single high-school teacher living a steady life, sees his world crumbles when he falls in love with Laura, the ex-girlfriend of one of his favorite students.",3.463,/xZbQ310V66JwcuxbPp1xUjUWZlJ.jpg,[],"[{'iso_3166_1': 'BR', 'name': 'Brazil'}]",1973-10-26,0.0,103.0,"[{'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}]",Released,,Anjo Loiro,False,4.0,2.0,,,,
,,,False,/uD6AG36ykWAwKfSrLBuaVmpRC0.jpg,,3500000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}]",http://www.dccomics.com/movies/justice-league-war-2014,217993.0,tt3060952,['US'],en,Justice League: War,"The world is under attack by an alien armada led by the powerful Apokoliptian, Darkseid. A group of superheroes consisting of Superman, Batman, Wonder Woman, The Flash, Green Lantern, Cyborg, and Shazam must set aside their differences and gather together to defend Earth.",14.754,/pdNprWYdgcB8z4FLD3BhRmhEys1.jpg,"[{'id': 9993, 'logo_path': '/2Tc1P3Ac8M479naPp1kYT3izLS5.png', 'name': 'DC Entertainment', 'origin_country': 'US'}, {'id': 2785, 'logo_path': '/l5zW8jjmQOCx2dFmvnmbYmqoBmL.png', 'name': 'Warner Bros. Animation', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-01-21,5155325.0,79.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,A time when heroes became legends.,Justice League: War,False,7.4,1069.0,256287.0,Justice League (Animated) Collection,/5qm3MlCJkAtEUvnGPYwnKzrgAIO.jpg,/v4ijBegXGXDltrqRbhlEQqfoDl2.jpg
,,,False,/t0JZY6sOZ1W2z7sGNkE8IrN5Afg.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,977780.0,,['MX'],es,El Hechizo de Medusa,"Jorge is about to score the decisive goal of his life, not knowing that an exchange of glances will transform him forever.",0.674,/aO5uCww5YuJAwQIb3daoJkfoE7G.jpg,"[{'id': 175644, 'logo_path': None, 'name': 'Hoguera Cine', 'origin_country': ''}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",2022-05-18,0.0,8.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Medusa's Spell,False,0.0,0.0,,,,
,,,False,,,0.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",,457356.0,,['US'],bn,মগ্ন মৈনাক,"Magno Mainak is a 2009 crime thriller based on the novel of same name by Sharadindu Bandyopadhyay. It was directed by Swapan Ghosal and produced by New Wave Communications.  This is the third Byomkesh Bakshi film adaptation. Subhrajit Dutta played Byomkesh while Rajarshi Mukherjee played Ajit. Piyali Munsi, Rupanjana Mitra, Gargi Roychowdhury and Biplab Chatterjee acted in other roles.",2.109,/8ixj0Zy2lVUa1j4yAfo5afpZuTP.jpg,"[{'id': 90275, 'logo_path': None, 'name': 'New Wave Communications', 'origin_country': ''}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2009-09-11,0.0,105.0,[],Released,Byomkesh Bakshi,Magno Mainak,False,5.8,9.0,,,,
,,,False,/vSqxsV23KkSq6PcA7D6zOQQ9gl8.jpg,,0.0,"[{'id': 99, 'name': 'Documentary'}]",,349164.0,tt4667682,['US'],en,Neon,"A film celebrating the beauty and romance, the art and science of neon: visually stunning, one of the most environmentally friendly forms of lighting ever made, and endangered – LED is slowly but surely taking its place around the globe. Vivid, beautiful and insightful, Neon is the story of this noble element that has so profoundly coloured the modern world.",0.935,/l03FaMpqAfWhD68Lr8BfMr0teiA.jpg,"[{'id': 75207, 'logo_path': '/5HMd3ADYzBGuvLFuRycSIWDpJFf.png', 'name': 'WildBear Entertainment', 'origin_country': 'AU'}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",2015-08-11,0.0,83.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Neon,False,7.1,8.0,,,,
,,,False,/6OhXuCtrU18ZclSR7X7Ib0vCi5t.jpg,,0.0,"[{'id': 99, 'name': 'Documentary'}]",,631663.0,tt6720254,['US'],en,Nature: Yosemite,"Yosemite was forged by time and shaped by the power of water. Water made life possible in this ""stone wilderness,"" carved out the iconic Yosemite Valley, and gave birth to the Earth's largest living trees. But with climate change, Yosemite is feeling the heat. Water is scarcer and the threat of wildfire is more common. Join scientists and adventurers as they explore the past, present, and future of the Sierra Nevada's (a mountain range which stretches from California into Nevada through Yosemite) most precious resource, its water. Glide over the Yosemite Valley, climb trees as tall as buildings, and see how critters both great and small - from the bighorn sheep to the American pika - survive through drought, wildfire, and mountains of snow, as we investigate one of America's great wildernesses.",0.366,/sLmeBFleMuWAR8GIDmlNUO0QXUt.jpg,[],[],2017-03-28,0.0,60.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,No temple made with hands can compare with Yosemite,Nature: Yosemite,False,0.0,0.0,,,,
,,,False,,,0.0,[],,568291.0,tt3567628,['JP'],ja,森光子を生きた女～日本一愛されたお母さんは、日本一寂しい女だった～,"Drama special ""Mori Mitsuko wo Ikita Onna"" follows the life of actress Mitsuko Mori and, in particular, when she 26 to 42 years old. Mitsuko Mori went through struggles to find happiness as a woman and an actress.",1.286,/83KzNt8ZQgfA6SWR2CXCT2mGi0G.jpg,"[{'id': 3341, 'logo_path': '/dTG5dXE1kU2mpmL9BNnraffckLU.png', 'name': 'Fuji Television Network', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2014-05-09,0.0,0.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Woman Lived Mori Mitsuko,False,7.0,1.0,,,,
,,,False,,,0.0,"[{'id': 10402, 'name': 'Music'}]",,410163.0,tt2095624,"['US', 'GB']",en,Annie Lennox - Totally Diva,"This DVD, an expanded version of the Grammy-winning 1992 video companion to Annie Lennox's solo debut, belongs on the short list of long-form videos that achieve the stylistic and thematic cohesion of a great album. In its audio incarnation, Diva isn't tied to a formally structured concept, yet its songs probe a clutch of interwoven themes, oscillating between spirit and flesh as the Scottish singer muses over ruined relationships, vain ambitions, and quests for love and identity in alternately teasing and tormented performances. On video, director Sophie Muller loosely integrates the songs through overlapping imagery, allowing costuming, locations, or lighting to supply a dreamlike coherence in lieu of more conventional plot or character.",0.075,/4rcf5XJ30nRgdUpRCUviONKtqu.jpg,"[{'id': 5458, 'logo_path': '/rz6dc1VDwCM1KvlJj4L9gTytoiq.png', 'name': 'Sony BMG Music Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1992-04-10,0.0,45.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"Video clips for songs featured on the album ""Diva"".",Annie Lennox - Totally Diva,True,9.5,2.0,,,,
,,,False,,,0.0,"[{'id': 10402, 'name': 'Music'}]",,657547.0,tt0482166,['US'],en,Ben Bernie and All the Lads,Early music video.,0.956,,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1923-04-15,0.0,7.0,[],Released,,Ben Bernie and All the Lads,False,2.0,1.0,,,,
,,,False,/5Og8bmZU6vNdlXTMg6z2lA8iGFC.jpg,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",,63669.0,tt0955313,['IN'],ta,பச்சைக்கிளி முத்துச்சரம்,"Venkat (Sarath Kumar), a medical representative, is a happily married person with a son. His wife Kalyani (Andrea Jeremiah) is very loving and both of them along with their son have a perfect life. That is, until their son falls sick and things between the husband and wife cool down a bit. Kalyani begins to spend more time with their son and starts to ignore her husband involuntarily. Venkat feeling a bit lonely and neglected walks in and out of his monotonous life without complaining much. He tries to understand his wife's feelings.",2.63,/rUJ4eGhYenk1sIQvXiOtu78s2uT.jpg,"[{'id': 7141, 'logo_path': '/xYOotF45iMXRYKBPwLWxBkJqswR.png', 'name': 'Aascar Films', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2007-02-16,0.0,147.0,"[{'english_name': 'Tamil', 'iso_639_1': 'ta', 'name': 'தமிழ்'}]",Released,,Pachaikili Muthucharam,False,5.8,7.0,,,,
,,,False,,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,376984.0,tt2350930,['US'],en,The Olympic Ticket Scalper,Sir Patrick Stewart stars as the Godfather of scalping tickets for the grandest event of them all....The 2012 London Olympics.,2.626,,"[{'id': 21213, 'logo_path': '/wV3mBqWgfgdRtFEkh6hHpHW9Cb1.png', 'name': 'Funny or Die', 'origin_country': 'US'}]",[],2012-08-21,0.0,4.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Olympic Ticket Scalper,False,7.0,5.0,,,,
,,,False,,,0.0,[],,720915.0,,['US'],en,The Last Regret of the Grim Reaper,The Grim Reaper dances everyone to their deaths.,0.001,,[],[],1999-01-01,0.0,1.0,[],Released,,The Last Regret of the Grim Reaper,False,0.0,0.0,,,,
,,,False,/lwZyObPbSo2t57EsRIm6e8KF5WD.jpg,,0.0,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",https://www.netflix.com/title/81269716,589615.0,tt12567088,['IN'],hi,रात अकेली है,"When a newly married landlord is murdered, a misfit cop’s investigation is complicated by the victim’s secretive family and his own conflicted heart.",7.375,/lQPWcvQiv1D1xBlpnn5o0hepXkX.jpg,"[{'id': 100972, 'logo_path': '/ni6szJ3gzDOAmZwlHXKaFyvsxEQ.png', 'name': 'RSVP Movies', 'origin_country': 'IN'}, {'id': 85801, 'logo_path': None, 'name': 'MacGuffin Pictures', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2020-07-31,0.0,149.0,"[{'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Raat Akeli Hai,False,6.8,67.0,,,,
,,,False,,,0.0,"[{'id': 27, 'name': 'Horror'}]",,661395.0,tt8777058,['US'],en,Chromophobia,"Clinical psychiatrist Dr. Jennifer Haver begins caring for a mysterious new patient on the quiet ward of a psychiatric hospital. After learning the patient is an artist, she encourages him to draw as a form of therapy. Dr. Haver becomes fascinated as day after day the mysterious man draws the same exact image over and over. An unexpected difference in one of the drawings makes her realize that her patient may possess a curious gift. Dr. Haver's fascination turns to obsession as she is drawn into a world where the lines of art and reality become blurred and she is forced to confront her own darkness.",0.678,/o7aA18ubjXLd1RmWu2gwI2wjjNe.jpg,[],[],2019-10-13,0.0,15.0,[],Released,,Chromophobia,False,5.0,2.0,,,,
,,,False,,,0.0,"[{'id': 16, 'name': 'Animation'}]",,796432.0,,"['US', 'SG']",en,Roosters,A short story about the rivalry between two roosters over a gorgeous hen.,0.012,/e64jETC4sqOQZ4kpjCYJHw4ousI.jpg,[],"[{'iso_3166_1': 'SG', 'name': 'Singapore'}]",2020-02-07,0.0,5.0,[],Released,,Roosters,False,0.0,0.0,,,,
,,,False,/ckqFZZ2IKdm4KLNvXEEIpcLugWX.jpg,,0.0,[],,988836.0,,['US'],en,Slow Down and Enjoy Life,"In our hectic world so much seems to pass us by. All around us dramas are playing out, but they often happen so fast that we don’t even see it: blink and you’ll miss it. But when you slow down the action a whole new world is revealed.",0.194,/yzJsLDmruOBr6sNt3BWScpYCYQR.jpg,[],[],2020-02-10,0.0,0.0,[],Released,,Slow Down and Enjoy Life,False,0.0,0.0,,,,
,,,False,,,0.0,"[{'id': 10402, 'name': 'Music'}]",,342004.0,,['DE'],de,Parsifal,Parsifal from the 1998 Bayreuth Festival,0.29,/bTjJA5qNxCePyEOxUzloMmgZiy5.jpg,"[{'id': 26290, 'logo_path': '/o7QeTO6M5CLKZP7RYuIxoHbTqET.png', 'name': 'Unitel', 'origin_country': 'DE'}]",[],2011-05-31,0.0,268.0,[],Released,,Parsifal,False,0.0,0.0,,,,
,,,False,/aUG77FIwimVzFcnegaiG6YSQz7K.jpg,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]",,255161.0,tt3283714,['TR'],tr,Behzat Ç.: Ankara Yanıyor,"In the absence of Behzat Ç., a superintendent named Himmet gets replaced as the president of the murder Bureau. When the murder of minister of Interior makes a big impact, Himmet decides to take advantage of it and he makes his team help the fight against terrorism bureau.",6.796,/AqxFA7U5RdSVq5Y8CbkbU6uglZJ.jpg,"[{'id': 95990, 'logo_path': None, 'name': 'STM', 'origin_country': ''}, {'id': 95989, 'logo_path': None, 'name': 'Adam Film', 'origin_country': 'TR'}, {'id': 23747, 'logo_path': None, 'name': 'Tiglon Film', 'origin_country': 'TR'}, {'id': 95991, 'logo_path': None, 'name': 'Genius Park', 'origin_country': ''}]","[{'iso_3166_1': 'TR', 'name': 'Turkey'}]",2013-11-01,0.0,97.0,"[{'english_name': 'Turkish', 'iso_639_1': 'tr', 'name': 'Türkçe'}]",Released,,Behzat Ç.: Ankara Is on Fire,False,6.518,57.0,473879.0,Behzat Ç. Collection,/fP52E6bpo32GrahBzC6zRAHUx8f.jpg,/9WSFEdVqCMKQ92XvTWQo0tCzp4o.jpg
,,,False,/8gHMgPwU8ln8flJlQPXu0tg2sVF.jpg,,0.0,"[{'id': 99, 'name': 'Documentary'}]",https://artdoc.media/en/movie/kamni_i_rok_2018_5/,556787.0,,['RU'],ru,Камни и Рок,"The life of a musician and an artist in Transnistria is not easy, normal work cannot be found, and you think about the meaning of life - the hand itself reaches for the bottle.",0.01,/umQMStu0PZUKV5HHTQu1pX7R3Ft.jpg,[],"[{'iso_3166_1': 'MD', 'name': 'Moldova'}]",2018-12-06,0.0,5.0,"[{'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Rocks and Rock,False,0.0,0.0,,,,
,,,False,,,0.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}]",,462389.0,tt6305108,['FR'],fr,Octopus 451,,0.006,,[],"[{'iso_3166_1': 'FR', 'name': 'France'}]",2016-12-03,0.0,6.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Octopus 451,False,0.0,0.0,,,,
,,,False,/8RtmkSZ8KwTSLxEsoJ9nADAlo1w.jpg,,0.0,"[{'id': 28, 'name': 'Action'}]",http://www.ufc.com/event/UFC-197,392280.0,tt5674404,['US'],en,UFC 197: Jones vs. Saint Preux,"UFC 197: Jones vs. Saint Preux was a mixed martial arts event held on April 23, 2016, at MGM Grand Garden Arena in Las Vegas, Nevada. The main event was former UFC Light Heavyweight Champion, Jon Jones, vs. Ovince Saint Preux in an interim title fight. A UFC Flyweight Championship bout between current champion Demetrious Johnson and 2008 Olympic gold medalist in freestyle wrestling Henry Cejudo co-headlined the event.",0.937,/w6OIUaRPiDMCkKBt0BI8Q2UbOeA.jpg,"[{'id': 20529, 'logo_path': '/5VmtlWl6dbREk3BWjtN7BoW73ot.png', 'name': 'Zuffa', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-04-23,0.0,192.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,UFC 197: Jones vs. Saint Preux,True,5.0,0.0,,,,
,,,False,,,0.0,"[{'id': 99, 'name': 'Documentary'}]",,631009.0,tt9421920,['US'],en,Vrienten & Vrienten in: Basmannen,"It is his own son Xander, who is currently causing a furore with Jett Rebel, who points out to his father the changing times. Both men share their love for the bass guitar, visit many colleagues and show us the tantalizing clash of generations.",0.154,/8sojgeVNaYTgk5yefYQp8DzYNza.jpg,[],[],2019-01-10,0.0,54.0,[],Released,,Vrienten & Vrienten in: Basmannen,False,0.0,0.0,,,,
,,,False,/wQSlBiEb100sxBbzPdbXnCLJxGe.jpg,,0.0,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",https://www.netflix.com/title/81054980,754310.0,tt13150612,['US'],en,The Magic School Bus Rides Again: The Frizz Connection,"Lightning splits the Magic School Bus into three pieces, scattering the class across the globe with different versions of Ms. Frizzle aboard each bus!",3.604,/qEjX59uTeK13PnHFDJ1qMSyTJt7.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2020-10-20,0.0,44.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Magic School Bus Rides Again: The Frizz Connection,False,6.2,8.0,,,,
,,,False,,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",,419553.0,tt11753980,['PT'],pt,Da Terra Nasce o Ódio,,0.001,/5NYH2MueZwAJ25dYsDnjRJ1VFRX.jpg,[],"[{'iso_3166_1': 'BR', 'name': 'Brazil'}]",1954-09-13,0.0,0.0,[],Released,,Da Terra Nasce o Ódio,False,0.0,0.0,,,,
,,,False,/4ORgs4625O97RN6qleN563KdCqL.jpg,,0.0,"[{'id': 37, 'name': 'Western'}, {'id': 18, 'name': 'Drama'}]",,89888.0,tt1861439,['US'],en,Wyatt Earp's Revenge,"Wyatt Earp is approached by a journalist for an interview about how he became a famous sheriff. Earp told the story of how he was a fearless U.S. Marshall. If 27-year old Wyatt Earp comes out that his first girlfriend Dora Hand was murdered. Together with his friend Doc Holliday, Bat Masterson, Bill Tilghman and Charlie Bassett he goes hunting for the perpetrator ...",10.752,/m1CQPm1tzzlxRj1nhOfUJ34Mkx.jpg,"[{'id': 10377, 'logo_path': None, 'name': 'Feifer Worldwide', 'origin_country': 'US'}, {'id': 7119, 'logo_path': '/2aFVtrHVcqGOq1qwYlPZ7VQ67Oi.png', 'name': 'Hybrid', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2012-03-06,0.0,92.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Wyatt Earp's Revenge,False,4.4,53.0,,,,
,,,False,/lsMblfXdmjm0CvtermqE9SfC4iY.jpg,,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 10770, 'name': 'TV Movie'}]",,26702.0,tt0077429,['US'],en,Devil Dog: The Hound of Hell,A dog that is a minion of Satan terrorizes a suburban family.,4.627,/yaEEwdekGIciimxTmvVoybP9gAj.jpg,"[{'id': 46012, 'logo_path': None, 'name': 'Zeitman-Landers-Roberts Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1978-10-31,0.0,95.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Man's best friend... or the devil's spawn?,Devil Dog: The Hound of Hell,False,6.3,44.0,,,,
,,,False,,,0.0,[],,677409.0,tt0277650,['MX'],es,Crónica de un amor,,0.154,,[],"[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",1974-01-01,0.0,85.0,[],Released,,Crónica de un amor,False,5.3,3.0,,,,
,,,False,,,0.0,[],,802628.0,tt13224656,['US'],en,Sachamanta,"In the documentary, the peasants engage in the subversive act of tearing down the barbed wire fences belonging to the big corporations, dissipating the previously conceived notions of what is possible in the minds of the public.",0.024,,[],[],2012-10-13,0.0,50.0,[],Released,,Sachamanta,False,0.0,0.0,,,,
,,,False,,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,351327.0,tt2140027,['US'],en,Inmóvil,"When an entire generation of young people decides to stand still, a family looks anxious at his immobile son. It may be for vital apathy or for social indignation but the lad reaction does not seem to come ever.",0.433,/2ACZkFKUIBw2S1fCwU1Zks0J9Mh.jpg,[],[],2012-07-31,0.0,10.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Inmóvil,False,5.0,2.0,,,,
,,,False,/1CDc6dVxnucsRbm5c3OHMEKCZLh.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,496045.0,tt3206164,['JP'],ja,はじまりの歌,"Wataru, a freelance cameraman who works for a travel magazine in Tokyo. He had aimed to be a teacher but failed to achieve his goal and left home to go to Tokyo. However, he does not do well in Tokyo and has to return to his hometown. Wataru reunites with his former girlfriend who is a primary school teacher now and through his interaction with his family, friends and a group of primary school students who want to take part in a choir contest, he begins to take steps to resurrect his dream of being a teacher.",0.994,/kuqi63zc2la1QVQzwDUPeIbdST5.jpg,"[{'id': 15505, 'logo_path': '/3MuBcEqLa5QRkZTpXBLzyk9zOmO.png', 'name': 'NHK', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2013-09-23,0.0,73.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Song of the Beginning,False,8.0,1.0,,,,
,,,False,,,0.0,"[{'id': 99, 'name': 'Documentary'}]",,665445.0,tt11865154,['DE'],de,Kunst kommt aus dem Schnabel wie er gewachsen ist,"At the Mosaik art studio in Berlin, artists with disabilities are able to produce their work unhindered. Sabine Herpich focusses on the artistic process and finds in so doing a form as precise as it is tender.",0.214,/gSxhQi9YM3Hm2xeV9N4ua5jCant.jpg,[],"[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2021-08-12,0.0,106.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Art Comes from the Beak the Way It Has Grown,False,0.0,0.0,,,,
,,,False,,,0.0,[],,158658.0,tt4658478,['CN'],zh,八卦宗师,"About the late Ming and early Qing Wu Xuezong division DongHaiChuan martial arts for the country, as well as his junior sister apprentices poignant love story.",0.963,/k4VYlLojN5pbJEEtVKbrTbZ8lx8.jpg,[],"[{'iso_3166_1': 'CN', 'name': 'China'}]",2012-11-16,0.0,110.0,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,,The Kung Fu Master,False,5.8,2.0,,,,
,,,False,,,0.0,[],,838513.0,,['US'],en,POV: Points Of View,A hyper-stylized VR experience set in the alternate future of Los Angeles 2025 where artificially intelligent weaponized police drones govern the law.,0.864,/gUCOdTowXbZWEDzoeVrDP5E4lLV.jpg,[],[],2021-06-09,0.0,20.0,[],Released,,POV: Points Of View,False,0.0,0.0,,,,
,,,False,,,0.0,[],,618641.0,tt0013475,['US'],en,Out of the Silent North,"At a remote Canadian trading post, Pierre Baptiste, a simple French Canadian, loves Marcette, the storekeeper's daughter. In midwinter, Stannard, a stranger from England, arrives in search of a gold claim and infatuates Marcette. Urged on by Nefferton, a supposed friend who plots to steal his claim, Stannard sets out on the eve of a storm; and Marcette, fearing for his safety, sends Pierre after him.",0.001,/uGHwSSGJrIa8cbroCtNYkg7eq0C.jpg,"[{'id': 13133, 'logo_path': None, 'name': 'Universal Film Manufacturing Company', 'origin_country': 'US'}]",[],1922-06-19,0.0,50.0,[],Released,,Out of the Silent North,False,0.0,0.0,,,,
,,,False,,,0.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",,657114.0,tt0230416,['US'],en,The Killing Ground,"1988 CBC docudrama on Canada's role in WW1. Terence McKenna tours the Battlefields of Ypres, the Somme, Vimy Ridge and Paschendaele. Actors portray several Canadian soldiers in WW1 in re-enactments based on their memoirs, diaries and letters.",0.614,/pVYv5MSw8PnEdXBFrLE9DeuBl0Z.jpg,"[{'id': 12113, 'logo_path': '/lwnLVleFG0sRAYBq5IObgN30r9F.png', 'name': 'CBC', 'origin_country': 'CA'}]",[],1988-01-01,0.0,96.0,[],Released,,The Killing Ground,False,10.0,1.0,,,,
,,,False,,,0.0,[],,620333.0,,['SA'],ar,زوجة محرمة,"Dr Husseini decides to marry a poor girl's after he saved her from harassing. But after Husseini suffers a disease that prevents him from moving, his brother is asked to marry his wife if he dies.",0.052,/vRAUz7ClgZuT5zQKkznVIHkqxNC.jpg,[],[],1991-01-01,0.0,0.0,"[{'english_name': 'Arabic', 'iso_639_1': 'ar', 'name': 'العربية'}]",Released,,زوجة محرمة,False,0.0,0.0,,,,
,,,False,/qBy3kIRywHpLyYhbhx13RU2sJwQ.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,683370.0,tt1990396,['FR'],fr,Ya basta !,A specialised center is closing its doors. The mentally handicapped inhabitants helped by their educators are taking their destiny in their own hands.,1.189,/m9N0VSNJCj3G0A8gRBsq5ISHtla.jpg,"[{'id': 6318, 'logo_path': None, 'name': 'Brut Productions', 'origin_country': ''}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2010-02-10,0.0,11.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Ya basta !,False,0.0,0.0,,,,
